PM25,PM10,NO2,Traffic_Density,Construction_Index,Industrial_Index,Source
149.84776735050997,170.27104732731706,136.76649034003506,96.90688297671034,34.325007141914824,76.89083883260744,Traffic
97.27712716703962,108.98923241556685,102.45472167729133,82.7557613304815,21.58368546756925,31.15855159219363,Traffic
68.48919776901366,126.73490857038072,61.560559817183226,37.415239225603365,43.896121242783664,30.840952378953787,Construction
47.97334638590579,81.59540582578782,45.13353301654959,18.790490260574547,26.294445801120073,27.230968340360455,Construction
108.99182611508103,167.6829285245844,104.0167337217781,71.58097238609412,48.568704256162476,43.312608587806814,Traffic
62.261409638285585,52.845905224927684,63.9517511644473,49.61372443656412,13.348648206640451,12.331603454278968,Traffic
66.9252925541056,139.27792944781805,60.298723611530384,20.983441136030095,44.088042558002485,44.2969188286409,Construction
95.88875360974204,131.52215559949903,86.01968794134191,54.56592191001432,39.94685837562838,43.33638499280032,Traffic
84.8640500679393,141.32054560191287,52.580000884405216,13.094966900369656,39.69148300898234,60.9521450083896,Industry
147.60468627340592,174.1746408932416,134.39260511302578,91.83883618709038,43.01524526525994,66.69199695500684,Traffic
76.93568820480571,128.51870743127176,59.687971774523845,33.290198344001524,39.24607959243495,35.23530802499393,Construction
91.31244202668074,110.56107391261924,90.80688195313039,69.62700559185838,33.179914473413696,24.186659948119498,Traffic
59.49852503584253,60.9947304891204,60.433797655162124,38.053996848046985,10.90601949570744,20.746791785367556,Traffic
53.47223752452012,83.69682157039021,70.92689502349938,56.80612190600297,6.463678077106336,15.569906936389755,Traffic
76.62809768911575,107.42317329791354,65.74477479044329,59.203925140895166,46.43815315170591,4.611806575921991,Traffic
67.07549943245485,101.82571659538029,48.19141996677017,26.636900997297435,32.74926415343321,27.395838306777065,Construction
109.5324366316004,144.723413286102,116.39891374420878,97.26261649881027,40.84417809392794,21.61981537046266,Traffic
155.0064760163578,148.1694879841148,122.6019366517846,79.76195410250031,26.66850581806475,77.31339086931258,Traffic
101.11729042829919,121.26654856667585,118.67437477185834,94.55490474077702,10.278868503307752,44.61670610000351,Traffic
104.42323492949697,93.07881663990071,108.71190625926218,90.5344615384884,10.63336064911477,27.782163122440604,Traffic
103.33946289251485,134.0168984626659,96.32261470221708,63.810998092997664,35.85043792530371,46.43740807949568,Traffic
90.8719482075782,102.16894293613615,102.51245705490426,92.96868115208052,24.36376527047582,11.13573610765564,Traffic
59.57927891384449,65.98299664377654,44.70599879078372,17.964325184672756,14.023612701515152,35.523499936176236,Industry
80.38959131593757,105.90198928523908,61.69815483593271,27.638457617723066,27.12175460336466,50.098745713685105,Industry
55.03833106204456,88.80683781602451,45.58196036616377,14.070456001948425,7.889402168381034,39.11182654339611,Industry
78.40471001541725,115.92833314381436,66.20248871981556,39.27972976869379,31.188713086147946,32.14230405234594,Traffic
104.85088332928608,134.44871449582254,91.17536633894055,44.98095607205338,17.104703199579394,79.50787111197586,Industry
112.10195214239992,153.65065403812008,83.52721495148941,34.42141285965063,40.890159528673465,70.42518097191416,Industry
111.15535005260641,123.53690004245755,112.5735030374506,84.58637582367363,18.966288151560818,49.87247665275521,Traffic
81.24844674539055,126.98601167479066,70.66561805733696,42.10779940242303,25.484906708681052,45.55018889458262,Industry
75.85183966025869,88.42518027321157,64.85749481053763,35.28410587186427,5.522924295864529,49.652838385966724,Industry
72.77935345579607,75.2620836191668,68.90065553486168,58.84264748424236,8.26010995075515,16.104968625794662,Traffic
60.28693229779279,101.17814310150402,47.66936290754754,22.68318024772864,22.662210038300817,31.61101946114549,Industry
79.27521418169202,84.86315990155578,91.9172343479488,82.19772826786357,26.597247562270557,3.1567626312719455,Traffic
64.60626964543464,119.9121393149346,44.84525056097984,16.709557931179376,32.000924665368665,38.04368299894613,Construction
120.08500361610392,110.07086491543897,123.03673411019459,98.81982429404655,18.124816041918645,43.44196671661305,Traffic
95.2144132968537,133.02423585607204,92.31916620784484,79.50202923669917,36.27418487569442,18.21997888825677,Traffic
120.15374033732593,154.2836951398445,77.24674775442563,27.884411338075516,43.70550787351421,77.1223077732411,Industry
94.66278749724225,140.36449412591918,55.30468173856579,10.496990541124216,40.09329450020074,72.75636887497936,Industry
117.30849708579898,99.59023923418113,113.9547751496758,83.39152856093507,6.782847140676072,57.77145883647247,Traffic
104.44650355709018,120.25012962776616,99.67207512551684,73.61716094628554,26.622812626602304,42.670930301229006,Traffic
126.41251541250737,119.15020186842146,115.44139663221624,75.61064512368885,9.72185802881787,69.5975327718148,Traffic
73.77299707322454,79.16666863882514,88.95803714564761,79.41433120173512,15.892025713813736,10.452187505877033,Traffic
99.07599127042857,146.48898302875608,57.962813856302745,16.664018656068134,49.39981669702159,63.2407835419908,Industry
51.93711472691284,74.16454029461767,57.42238124594745,42.261915568984534,11.412299430568096,9.985665117347864,Traffic
88.74545749410088,125.37044764684134,63.52972613470881,,27.449966905311022,63.53685300395243,Industry
98.8422750053369,122.38416443280865,103.81896158194135,87.67930832880342,32.81700804431536,22.061405460108556,Traffic
126.69746748577947,147.56716892002768,108.2043168210528,66.0968314144802,36.61092367448468,70.16724648145511,Industry
110.77971843402318,136.2968476623901,85.02957050010497,39.78082223673843,30.184190756911136,75.52336750603183,Industry
37.20453412677061,66.51628635161421,31.297440982005043,15.720251525742126,5.439688133863265,11.90367755240925,Traffic
83.17117793303373,89.78490744401526,66.09243345646809,37.9884089544096,19.690758870979636,37.01404840523148,Traffic
117.5891496008571,161.8562020840236,82.16835953186845,39.266498982407235,28.297023952312014,78.47899025301481,Industry
99.26417947962832,98.38533677524921,96.71351461842254,75.66455605042577,8.953992461517501,38.67259487785173,Traffic
116.7287320257583,139.08422423656572,106.49703635958461,67.38017242196918,20.778211904413133,69.08380180116362,Traffic
104.73975733262908,121.82494780323589,115.83141884057923,89.84914683186939,6.494139895611496,47.098521770505585,Traffic
78.71163580557892,95.9856537417992,76.69614150988095,52.49934326457544,8.536032371975933,30.02639263356815,Traffic
59.273089768601686,80.20754016373682,40.08940844115408,20.763482134447152,22.861547429071823,22.862684442069614,Industry
84.27373329108131,78.59309508133597,84.50508676124633,74.19203085006956,10.972208931937717,16.25784728688698,Traffic
120.03330901234699,147.32573285030452,112.61184807831394,78.47065437552077,30.539338171770115,60.94385531021578,Traffic
89.31018727309562,123.64757921949341,81.12308286685438,60.51494778125466,36.02592361117696,30.92324054584223,Traffic
103.56699706973069,151.7113703774063,104.96044072500356,79.38704619591049,41.026401459908726,40.90203697606009,Traffic
82.81414178985496,99.07448780836444,82.40354526462849,54.44160367279517,14.006760991016455,39.386038400094556,Traffic
96.17096969110858,110.61539438475853,82.52468548333955,57.045954644379464,12.53671620165814,46.1823223386505,Traffic
101.03389654121125,134.7432918466426,90.50790677898812,48.47869165226947,9.705552815048012,69.24617164996418,Industry
101.7980943013102,144.70865089879857,58.54675244250024,12.287721406968567,33.63936122946365,78.45914748667435,Industry
66.67557395313789,109.49637217941422,46.03770070927477,19.7102284293974,36.79140769191055,32.606736685905354,Construction
79.8472227898564,82.22935664606025,54.30019067593903,12.828626711806082,6.421376517153892,66.20151376850424,Industry
117.40930454945415,137.20493594950437,110.86788922539372,67.27693701374024,47.12955108096604,61.162223572377414,Traffic
78.04260622517435,94.30110643303023,67.31345638757895,38.2920382968694,7.338707764316259,45.882316116445864,Industry
106.43748869497333,150.42569901543754,94.7682148173203,55.77136220482325,29.35833508854817,76.48377148895464,Industry
96.66756714513338,115.24799948058643,98.22597062609502,91.68098265334837,36.90772337529124,16.037961242272225,Traffic
50.97976784270886,101.3091781158043,48.08468878934115,32.43630062339874,44.19361056857385,8.741136824769713,Construction
118.69778109018881,149.21570389325507,91.95419920606855,46.93446307320668,37.13391194595925,68.31695735643378,Industry
110.22349200496333,148.38974677728737,102.99977883403271,77.99960246887439,41.07776373814063,35.13198533069986,Traffic
98.0045659814004,123.40991054050806,73.94164175694944,30.59183489424602,20.27525866442627,67.75750833656484,Industry
106.5865714464955,138.6050948195164,68.61247270832513,16.92819188459137,41.66713011859305,71.44721641563319,Industry
39.341349079764015,64.15586313983414,44.20991457729772,36.077630762239124,8.605168087310382,4.996607489525715,Traffic
113.09121014149142,150.562217953947,74.60892140736964,24.5099158528604,45.26674952272374,70.67718103888485,Industry
116.41371336221114,135.58344261995586,110.30639309213787,93.67278871083158,29.64165692691813,35.86552442955377,Traffic
112.83476321597955,140.2034453886704,106.33804677090409,82.73083416079753,41.77839964831222,40.83459912033858,Traffic
111.12555341877244,120.84411454210021,92.48371281660962,67.00633808593811,25.354322803323505,50.127400887456815,Traffic
135.40028965234157,168.6670067737934,129.21517580078358,88.43145311689459,33.96099628384362,74.11060853840694,Traffic
72.97439928526876,93.8625836932981,87.59211032843231,82.33048692092031,28.688119742125096,1.5292875543811224,Traffic
73.7184279275837,120.35335636723637,57.32037082706014,26.791305299743225,37.921528478989934,38.14747746542537,Construction
114.03684777024522,118.36967249719397,119.85914555270968,90.330309864098,8.67334919137653,55.017763394444856,Traffic
94.18127565416063,91.34663636102233,89.5839242886192,58.540801772408564,7.715843779575371,57.816556615858275,Traffic
121.48711754489355,122.94601645724205,113.1451918495794,82.66961396476563,16.11964553045659,55.40259452296864,Traffic
,93.49221351218085,93.68641152481993,90.64821699311439,12.179510605093476,10.754810352649748,Traffic
76.78813434471228,112.10715926529596,65.24681798264987,38.62031274746775,44.23026049664907,23.9516470697345,Construction
52.9946924915598,74.16310840521024,42.838411627839555,19.90467320749091,14.864629431111995,28.69724203336108,Industry
95.25503817075494,163.6856336777267,73.06497176713248,30.51416462877475,48.91393651186091,64.3549766143604,Industry
71.31886346418626,81.5192316874436,71.52897782361111,48.43970097636307,20.160310629699808,22.300789793164242,Traffic
74.37476265261334,74.02562423640916,91.28018561436154,83.62132893302439,13.195306205991468,16.856397109376253,Traffic
144.627527612418,175.9599665584102,127.69397994533293,87.46575249307091,40.53643282141156,76.5958415230477,Traffic
28.957830060798024,66.61691359185257,20.09317799271345,10.625691747807164,34.64184989753942,0.709062809077512,Construction
133.3447919951457,142.47010999283177,102.82163231500263,55.967257231980916,27.418807240391253,79.82566845455825,Industry
103.41011482465835,126.99377682273371,84.17717407747907,47.56699028339011,29.991359792193407,54.14570390859165,Industry
101.49025789542108,146.39762323645277,76.08493903267252,29.98970294236572,37.36408002225187,66.27754395592936,Industry
58.75908993441195,72.77142017715046,49.737902896351784,20.78788306003145,15.280463359908442,23.569551707695453,Traffic
55.84982762818043,105.05668835648535,45.15464525002931,40.385365426326516,49.83502622255339,1.1452222133647982,Construction
141.4044470112065,192.84426241836138,131.60324275640903,94.86187335212672,48.86569229660524,59.029561484922404,Traffic
106.54312706000246,138.3825149839548,80.30029524455273,39.088263881867974,34.26465588561216,66.73156776005406,Industry
103.31703054255995,120.54952258003509,90.27978122186826,56.691155956902946,13.979410291811531,59.238090556281534,Industry
88.71131803189037,102.23409467118518,83.36025786872214,73.27170630056601,35.61027090940811,11.428022984067088,Traffic
95.81741742845206,97.77259297416211,76.68969851098394,42.726664214136456,8.248928404062912,60.27423378055752,Industry
126.68265387565053,121.15275387464057,134.16277074843993,97.46038744488646,6.379362599261273,61.513822568611275,Traffic
113.48260174181789,126.19031001054861,127.48631649645537,96.62025654479001,16.595729983004617,52.68324125360439,Traffic
89.15464541839756,127.80090745038964,72.690394514677,32.66040662428277,25.818033053269232,61.2892746236469,Industry
119.0057518869359,184.1847630279827,101.57426009619122,54.75236553031469,44.072262743377124,67.67371517421857,Industry
92.0739971684797,122.11781078312293,67.14998158270843,37.07904788350927,37.72260813948386,49.08832913899667,Industry
51.76978714867275,87.57369629205007,45.46633255476918,35.63564449397209,38.42179345399914,7.088377117574325,Construction
75.91733837380373,93.78254232988596,37.37377193083787,13.319825261907951,24.14720005016339,39.01022477337687,Industry
74.69483159601035,85.1735462042653,71.43914828532732,64.86079005819072,20.56707466461333,6.211946773728405,Traffic
85.91671057611936,105.11114439129044,78.67349213637999,55.24111209059753,21.696744334307123,32.60344248259447,Traffic
69.97254432520737,132.33893664327312,44.70703718688351,14.633087612499041,49.444230368122604,32.56851913005021,Construction
41.9324596896714,27.68595712153737,45.33927446331101,35.07818178129503,6.804913613561712,5.280787531219326,Traffic
105.21784664633886,115.76305242925754,106.6908293614309,91.74392973699884,44.01641732551018,27.905642717558344,Traffic
53.843780365558054,77.90578151979344,48.357940662095196,31.560570160027517,31.040393385757703,8.879847903305187,Traffic
91.73521677964266,133.067385027623,66.2585449808281,23.04053848821008,24.73769386353157,64.65881680073777,Industry
116.92831772677887,144.36127058579555,102.51601693732755,54.05074842498067,37.636594718681145,75.81504207715766,Industry
91.28430197034965,71.8940020065496,98.74206949691721,98.70854086995406,26.90010236411163,5.7853180206350885,Traffic
112.14368096963607,165.35893361801828,82.17596243186044,31.784974436035036,44.304045713674725,76.40921658333612,Industry
99.41381768028484,147.89686775249237,95.33590598164406,70.49219926652907,45.53158388050663,41.80612794693961,Traffic
86.58871424662337,95.85788094768505,93.87959037305754,78.54576537958458,23.977441709305495,23.96525423630991,Traffic
43.66647287638675,54.18232604709364,44.671943857897794,31.38737895931597,17.45725087557732,6.148966022093081,Traffic
114.46438018292864,119.55021639879185,101.4493522578152,75.53947137506736,31.6557647867013,40.04994144563342,Traffic
112.91458985801683,155.81828581926774,82.62207064582662,43.10048194473279,46.05635055275109,63.56124355925989,Industry
99.51256095372452,113.78584170904705,99.96703068782662,66.90752475342215,14.479798505254996,56.56691818133585,Traffic
74.0686490660135,100.00417711498159,71.03369071049617,67.01767396848052,33.03349626035673,4.018080917117901,Traffic
60.22911442055632,65.09480602913256,72.1066460028828,58.21972156672826,33.42020990416343,5.832146829432281,Traffic
72.26902734433725,98.27689263065574,45.611559222092566,18.12607930489675,37.99008600868764,32.229862610610965,Construction
87.0175214540885,82.17592080042601,102.91882632048465,85.17722460303142,10.920545830726692,23.623239523835462,Traffic
67.61138860464254,99.37089490812579,56.42017546473379,38.870205847456226,37.212123410693984,18.590745844483827,Traffic
74.04785610144229,105.65426882686536,48.36809767651238,26.786665935986882,45.906463429953845,22.48035991269709,Construction
73.42323133170098,111.99998829129794,53.458109827813814,13.669762739928753,13.085739899160888,64.27861946375077,Industry
111.66900328766854,117.410537645559,108.22891730075841,63.18036488694176,15.689449621574493,74.33824429054832,Industry
100.082163050267,141.46996087386302,92.8298055415295,70.98079256580542,48.71277923187378,32.408215562205314,Traffic
90.33632630245145,116.19327367337212,59.83623681289447,11.492904603507053,13.14396287192704,72.48888017059977,Industry
79.01095133129382,141.28630999619844,76.53674149931226,56.088375246935286,43.447329201631064,25.71965609983056,Traffic
60.422962412203084,99.22265546113789,53.19099769912594,30.384619767814417,27.152503540161565,38.11495890750333,Industry
74.49955158954647,91.09537235878891,80.20175356726033,68.06555113685049,16.125398348142966,18.082319825279978,Traffic
91.83845608798336,116.37333322393243,59.62377234907582,25.69297861044923,44.183745557263016,51.238083374067514,Industry
136.98223256746306,130.48732059128872,116.7307832118511,72.18439642922193,25.038736475119947,78.31848921398472,Industry
89.45817240731269,128.62185625196287,73.71074177773882,44.806181167048365,28.166780926836058,48.279447683470295,Industry
100.89258838866657,113.82789266180461,114.08216791666027,94.30569898630611,21.165501622989456,28.62512672908391,Traffic
88.32906652438488,130.39808297604412,58.94694556584468,22.376884973139394,31.682788314571734,51.82539567924227,Industry
42.87922758655207,51.22493771721095,52.246271016042826,40.695971594523265,12.358574266326025,9.833654277231005,Traffic
91.09861506779397,129.3859249182525,67.96526175939934,20.212616911653015,22.598669149329233,71.09272642123189,Industry
123.53236948861237,175.54745852572051,121.77761736449341,93.22242564507064,48.62355450508794,40.24671606238691,Traffic
106.02720396815553,117.07365959800309,109.63978149729127,88.9605418042883,16.61600447155074,35.94797936317136,Traffic
83.69642085343249,124.69775830753926,64.46957747485631,33.21474649436401,34.55314990435815,46.86918307628154,Industry
104.65093191894114,121.38968805444445,94.09150868101935,69.39856414307611,19.633552890111268,49.982709023152196,Traffic
73.20452990465635,95.64659147137002,89.98851025984317,83.54999801810942,39.80629065589703,5.742064498121042,Traffic
95.73282981592978,124.75857618155999,90.51324932178123,59.96807304395161,10.889314732325742,54.60937769787219,Traffic
86.80908114560438,117.74826183972512,76.76433112128805,57.66855205204058,48.64194702853451,19.354534425242367,Traffic
85.00973376267825,124.66073981143742,68.65475315601248,31.76670618104065,25.420529362263768,57.11621060052718,Industry
85.21360575029148,94.69058679167105,63.06874196885907,18.379249102530927,15.622270850590878,65.80278355073574,Industry
126.46029936879467,117.35900754084412,122.82460224549327,90.74941821579941,8.307353629850569,64.31668060420162,Traffic
108.32553328821166,130.71292057819747,115.12668839888045,91.03762514469975,12.639105728939333,44.20007739263113,Traffic
100.68660172963571,119.83865504065827,97.4789588296575,66.97913115459411,28.389827685020794,41.613591384860094,Traffic
51.70406459169228,90.22306798190577,55.218441464326915,40.51268119438306,20.165142939407882,11.430076907152937,Traffic
105.3663148422911,147.3738626821573,82.34968408115701,41.42886171513948,42.299751464717424,62.02769203225085,Industry
90.37886328144127,85.524828379651,89.29194573703056,75.33601109832155,24.389938564781268,21.71275043573715,Traffic
108.49418280920726,125.40928651823414,111.253268005376,90.73992339573194,16.192142266443344,39.73563382543573,Traffic
97.27216226873027,114.82975206338696,102.95027676343746,89.83777818386056,32.77152439718135,22.741927434201337,Traffic
87.52136663368404,117.86401963383686,89.58053061309106,80.18879912718614,36.80497475984506,10.706269039975451,Traffic
104.54120478880286,112.7136651398115,99.705557315954,67.7828481538859,12.516885855542744,50.364615751338924,Traffic
23.78824783870081,35.56120064721129,28.57724021693573,,12.542864732974294,4.346562785832306,Traffic
86.0967015547692,98.3442952726095,58.65343741976897,24.54658426851524,6.650214212009434,59.891618730096,Industry
103.42144365494993,151.9421402808478,113.60467802811283,90.86987696743714,38.13809067795383,25.406943620889333,Traffic
69.83172073729855,97.61645312079025,72.57315750033982,64.57861536936309,34.87120374298123,0.010775440358825605,Traffic
70.73849608020349,97.18728164371454,38.60513548977085,10.827734645496669,26.358389408741626,40.89033113897838,Industry
39.81468505582556,98.36495122107021,32.066491551891644,19.13243885794289,42.987670203613874,3.74815268220825,Construction
87.4588049733358,124.38314476232875,88.24860044734899,69.71515921972502,41.255156882752395,22.09356462567196,Traffic
77.61345580462466,119.789002095328,55.93691870944988,10.455542546159682,31.34094639785385,56.558118996457296,Industry
47.40588600396086,81.27314003392924,35.615920417225084,24.47272462757488,44.07220762309664,5.015169729749269,Construction
118.72911279642568,128.64069346671076,101.37538423616687,59.38604104299275,14.26285445165457,67.1470793884802,Industry
58.33750840557989,76.58135516000169,80.3984054876583,72.27056779234239,10.036382872897754,0.30559381268664865,Traffic
76.08039475193365,82.44778142554779,81.50972712438947,68.67651335523405,17.138732518264533,19.74590953615218,Traffic
84.57791087222535,113.74643562482179,66.72632630820942,30.18423785145038,7.568908524019168,59.272324492165716,Industry
85.2492714090807,111.17599701962587,89.11865805220602,74.09612992127823,28.90262876004644,25.301611978344543,Traffic
57.21306246358006,92.57623135918028,46.397213801967766,31.352417874712007,47.14725615327327,8.151391045281082,Construction
65.92200454211189,84.75210325266642,60.334008312897296,39.285972834334096,6.770459330082934,28.81871350403423,Traffic
81.14938263525087,85.06800020309346,93.30997987723323,77.18422646062217,10.494946130451206,21.631462910762043,Traffic
119.6863865014272,151.07593772342625,111.13418694958338,68.46696091424931,25.348956272754588,67.41695217284439,Traffic
103.07542064539521,135.6447574678422,102.77916233844476,86.43010694447601,47.02437578875572,25.067833406811452,Traffic
107.12123272156066,131.95137032413038,99.84467042708549,69.1851603070309,19.22702472395377,63.114597742080576,Traffic
121.50667446108974,152.000185858966,103.42670496387163,61.147774300192445,27.82556639097766,71.34977158485879,Industry
65.34572913675815,74.76105081594268,45.508043432769355,18.43072910452832,6.870778657267644,34.70539356612236,Industry
103.85520034312529,101.80889031509125,87.09850326937433,43.09442227534902,11.675444043293998,72.79545150835136,Industry
80.3549461079545,113.77977436072584,59.53392975153515,33.86821309135529,49.39835553314811,30.185444317055428,Construction
118.71220970927055,174.6077826043894,82.5435882062641,31.95906790411752,48.430341339622046,77.12627331920865,Industry
74.99936670035461,75.40261881837195,106.4540002552326,97.57094992772011,5.222299142048433,7.143161962045834,Traffic
113.84169561647894,144.77742866137754,84.2500418994294,45.378795220008435,47.83153034404575,54.96154132025942,Industry
115.29041543160058,123.59502338873722,113.26426703278383,90.2841899659402,33.760397201697515,39.5051232365543,Traffic
105.67282314981955,121.70192922003078,88.53321979805631,66.80247633975367,44.056323253401,31.011904436451765,Traffic
110.93352305494899,113.50642800200752,110.72496301413673,81.53301731874836,25.46329350352366,50.616950299888074,Traffic
113.56029501949321,130.60202430572295,95.59829022099237,55.23733837946729,28.20182128606626,56.3085673307465,Traffic
67.10707494224165,76.4960347894344,68.053652923325,61.92134961637232,26.99809611156141,0.349061572024727,Traffic
75.04971021113104,91.09605036491389,69.01356287461127,54.32659244369775,35.008891589574695,13.356247099775898,Traffic
,100.22799671156191,63.01801397060885,27.571868901824004,11.284306464034081,57.0436840507455,Industry
103.95796222046246,114.24630608869704,108.10586910606312,75.02069037353547,6.348811544270508,53.310833086256515,Traffic
111.53414514105235,152.22342158515931,88.14965806425079,35.26951261967702,18.856847371603592,77.28380041029418,Industry
86.4055338418485,113.6040226817355,56.43400747158816,12.188436978830845,36.7106343231491,60.88302322006264,Industry
112.50297089407002,149.1865344569588,110.97082352364366,68.09250663164511,14.083405345532677,76.06181661850704,Traffic
84.0624202775218,138.0552675788561,65.08837954284807,25.939961146634406,35.30445949962128,56.20324012278456,Industry
109.38929297694888,134.9005911547704,104.81091751928928,94.64127259176229,48.64604207482717,23.844176691155454,Traffic
84.49570598223184,84.03070137264372,103.64081744115067,95.85357193023286,9.225532210523827,8.429193780068518,Traffic
134.2633000095329,155.97061809955218,128.30617892165435,92.33779511984037,35.267095320130686,62.54590906759485,Traffic
98.29647788470322,120.52385480209617,78.53072571858038,43.31428302299,24.968759868705703,51.53193771807327,Industry
32.78961334433177,100.99682295778734,24.451679997017774,11.391095487598069,44.06640144698774,3.8548809914636983,Construction
100.07906808997852,109.96525275450053,108.73962562122685,93.54867063289528,12.971740525132367,28.80403727207827,Traffic
110.73450321326447,161.79210120683922,94.33865060858214,48.53657334855829,36.168167850177404,76.54398523874289,Industry
126.10967024489786,146.7835884181581,124.6514739265809,96.99893371393026,42.71518803416496,40.0320916568161,Traffic
,137.01541817098575,117.97686806284149,96.72579793803276,47.50763987633105,34.61833088157637,Traffic
112.75179969476648,133.47342339053094,116.22434719286072,86.7708509920624,35.74616127303406,36.61596841274352,Traffic
56.89846545729097,99.5532350479711,55.23554291292603,36.50040028626271,27.37286438037923,16.7106179204131,Traffic
84.91111126176146,93.50250693690363,64.39446745226603,44.658795574173276,32.80312580905462,29.49657366918362,Traffic
113.47834168600076,128.6374500857674,106.75903418275084,86.60230043651713,44.10072430154232,29.58506047897413,Traffic
56.653206524995596,82.25435731996149,47.87760171856287,38.52298046406499,30.677438598747337,4.188401614997792,Traffic
81.17631738642163,88.160961509146,57.485211981465916,25.254347201748324,6.367417686357658,61.40541028143346,Industry
99.37991476020042,127.37915963180458,90.2487614854043,60.11211362125152,46.892691297814004,33.32035455231032,Traffic
135.04888923956463,160.89698245899314,133.42803018598224,94.25392967447029,36.02870379642025,65.77439094531387,Traffic
131.46290033121585,144.1576775510013,114.53626576516417,72.64268170074757,35.443102359976095,68.02784008959163,Traffic
79.48047990031833,72.69101382883356,75.62146613187372,61.30550530804285,14.705381857897272,16.959524375892645,Traffic
87.53114478659349,128.44189905243348,52.48436719220704,18.745884439369167,34.64984616046957,52.58827857361028,Industry
89.87797266092382,99.33953014391972,88.52839593592941,65.35065040292528,22.72389825443713,37.78254433303854,Traffic
146.32221930571762,153.2010831493926,140.35652209634347,99.10484650938369,34.30548396686714,70.4125390337188,Traffic
39.82490711681596,55.032127290512115,36.80244094825506,22.60756137128716,9.796686363859582,17.259254334116328,Traffic
109.07301308621764,145.3056193810801,83.96222577582567,56.64966871273631,34.60303870713662,54.225056024803536,Industry
129.51674583646854,162.34270650324953,118.6933474588985,88.96357647351599,49.973617659679995,48.62016978021781,Traffic
